Gene	Gene_short	Replicon_name
pdxS	pdxS	STAU002.D.00100.C001
pdxT	pdxT	STAU002.D.00100.C001
pdxK_basu	pdxK	STAU002.D.00100.C001
pdxP	pdxP	STAU002.D.00100.C001
yggS	yggS	STAU002.D.00100.C001
serC_pdxF	serC	STAU002.D.00100.C001
pdxS	pdxS	STAU002.D.00101.C001
pdxT	pdxT	STAU002.D.00101.C001
pdxK_basu	pdxK	STAU002.D.00101.C001
pdxP	pdxP	STAU002.D.00101.C001
yggS	yggS	STAU002.D.00101.C001
serC_pdxF	serC	STAU002.D.00101.C001
pdxS	pdxS	STAU002.D.00102.C001
pdxT	pdxT	STAU002.D.00102.C001
pdxK_basu	pdxK	STAU002.D.00102.C001
pdxP	pdxP	STAU002.D.00102.C001
yggS	yggS	STAU002.D.00102.C001
serC_pdxF	serC	STAU002.D.00102.C001
pdxS	pdxS	STAU002.D.00103.C001
pdxT	pdxT	STAU002.D.00103.C001
pdxK_basu	pdxK	STAU002.D.00103.C001
pdxP	pdxP	STAU002.D.00103.C001
yggS	yggS	STAU002.D.00103.C001
serC_pdxF	serC	STAU002.D.00103.C001
serC_pdxF	serC	STAU002.D.00104.C001
pdxS	pdxS	STAU002.D.00104.C001
pdxT	pdxT	STAU002.D.00104.C001
pdxK_basu	pdxK	STAU002.D.00104.C001
pdxP	pdxP	STAU002.D.00104.C001
yggS	yggS	STAU002.D.00104.C001
pdxS	pdxS	STAU002.D.00105.C001
pdxT	pdxT	STAU002.D.00105.C001
pdxK_basu	pdxK	STAU002.D.00105.C001
pdxP	pdxP	STAU002.D.00105.C001
yggS	yggS	STAU002.D.00105.C001
serC_pdxF	serC	STAU002.D.00105.C001
pdxS	pdxS	STAU002.D.00106.C001
pdxT	pdxT	STAU002.D.00106.C001
pdxK_basu	pdxK	STAU002.D.00106.C001
pdxP	pdxP	STAU002.D.00106.C001
yggS	yggS	STAU002.D.00106.C001
serC_pdxF	serC	STAU002.D.00106.C001
pdxS	pdxS	STAU002.D.00107.C001
pdxT	pdxT	STAU002.D.00107.C001
pdxK_basu	pdxK	STAU002.D.00107.C001
pdxP	pdxP	STAU002.D.00107.C001
yggS	yggS	STAU002.D.00107.C001
serC_pdxF	serC	STAU002.D.00107.C001
pdxS	pdxS	STAU002.D.00108.C001
pdxT	pdxT	STAU002.D.00108.C001
pdxK_basu	pdxK	STAU002.D.00108.C001
pdxP	pdxP	STAU002.D.00108.C001
yggS	yggS	STAU002.D.00108.C001
serC_pdxF	serC	STAU002.D.00108.C001
pdxS	pdxS	STAU002.D.00109.C001
pdxT	pdxT	STAU002.D.00109.C001
pdxK_basu	pdxK	STAU002.D.00109.C001
pdxP	pdxP	STAU002.D.00109.C001
yggS	yggS	STAU002.D.00109.C001
serC_pdxF	serC	STAU002.D.00109.C001
pdxS	pdxS	STAU002.D.00110.C001
pdxT	pdxT	STAU002.D.00110.C001
pdxK_basu	pdxK	STAU002.D.00110.C001
pdxP	pdxP	STAU002.D.00110.C001
yggS	yggS	STAU002.D.00110.C001
serC_pdxF	serC	STAU002.D.00110.C001
pdxS	pdxS	STAU002.D.00111.C001
pdxT	pdxT	STAU002.D.00111.C001
pdxK_basu	pdxK	STAU002.D.00111.C001
pdxP	pdxP	STAU002.D.00111.C001
yggS	yggS	STAU002.D.00111.C001
serC_pdxF	serC	STAU002.D.00111.C001
pdxS	pdxS	STAU002.D.00112.C001
pdxT	pdxT	STAU002.D.00112.C001
pdxK_basu	pdxK	STAU002.D.00112.C001
pdxP	pdxP	STAU002.D.00112.C001
yggS	yggS	STAU002.D.00112.C001
serC_pdxF	serC	STAU002.D.00112.C001
pdxS	pdxS	STAU002.D.00113.C001
pdxT	pdxT	STAU002.D.00113.C001
pdxK_basu	pdxK	STAU002.D.00113.C001
pdxP	pdxP	STAU002.D.00113.C001
yggS	yggS	STAU002.D.00113.C001
serC_pdxF	serC	STAU002.D.00113.C001
pdxS	pdxS	STAU002.D.00114.C001
pdxT	pdxT	STAU002.D.00114.C001
pdxK_basu	pdxK	STAU002.D.00114.C001
pdxP	pdxP	STAU002.D.00114.C001
yggS	yggS	STAU002.D.00114.C001
serC_pdxF	serC	STAU002.D.00114.C001
pdxS	pdxS	STAU002.D.00115.C001
pdxT	pdxT	STAU002.D.00115.C001
pdxK_basu	pdxK	STAU002.D.00115.C001
pdxP	pdxP	STAU002.D.00115.C001
yggS	yggS	STAU002.D.00115.C001
serC_pdxF	serC	STAU002.D.00115.C001
pdxS	pdxS	STAU002.D.00116.C001
pdxT	pdxT	STAU002.D.00116.C001
pdxK_basu	pdxK	STAU002.D.00116.C001
pdxP	pdxP	STAU002.D.00116.C001
yggS	yggS	STAU002.D.00116.C001
serC_pdxF	serC	STAU002.D.00116.C001
pdxS	pdxS	STAU002.D.00117.C001
pdxT	pdxT	STAU002.D.00117.C001
pdxK_basu	pdxK	STAU002.D.00117.C001
pdxP	pdxP	STAU002.D.00117.C001
yggS	yggS	STAU002.D.00117.C001
serC_pdxF	serC	STAU002.D.00117.C001
pdxS	pdxS	STAU002.D.00118.C001
pdxT	pdxT	STAU002.D.00118.C001
pdxK_basu	pdxK	STAU002.D.00118.C001
pdxP	pdxP	STAU002.D.00118.C001
yggS	yggS	STAU002.D.00118.C001
serC_pdxF	serC	STAU002.D.00118.C001
pdxS	pdxS	STAU002.D.00119.C001
pdxT	pdxT	STAU002.D.00119.C001
pdxK_basu	pdxK	STAU002.D.00119.C001
pdxP	pdxP	STAU002.D.00119.C001
yggS	yggS	STAU002.D.00119.C001
serC_pdxF	serC	STAU002.D.00119.C001
pdxP	pdxP	STAU002.D.00120.C001
yggS	yggS	STAU002.D.00120.C001
serC_pdxF	serC	STAU002.D.00120.C001
pdxS	pdxS	STAU002.D.00120.C001
pdxT	pdxT	STAU002.D.00120.C001
pdxK_basu	pdxK	STAU002.D.00120.C001
pdxP	pdxP	STAU002.D.00121.C001
yggS	yggS	STAU002.D.00121.C001
serC_pdxF	serC	STAU002.D.00121.C001
pdxS	pdxS	STAU002.D.00121.C001
pdxT	pdxT	STAU002.D.00121.C001
pdxK_basu	pdxK	STAU002.D.00121.C001
yggS	yggS	STAU002.D.00122.C001
serC_pdxF	serC	STAU002.D.00122.C001
pdxS	pdxS	STAU002.D.00122.C001
pdxT	pdxT	STAU002.D.00122.C001
pdxK_basu	pdxK	STAU002.D.00122.C001
pdxP	pdxP	STAU002.D.00122.C001
pdxS	pdxS	STAU002.D.00123.C001
pdxT	pdxT	STAU002.D.00123.C001
pdxK_basu	pdxK	STAU002.D.00123.C001
pdxP	pdxP	STAU002.D.00123.C001
yggS	yggS	STAU002.D.00123.C001
serC_pdxF	serC	STAU002.D.00123.C001
pdxS	pdxS	STAU002.D.00124.C001
pdxT	pdxT	STAU002.D.00124.C001
pdxK_basu	pdxK	STAU002.D.00124.C001
pdxP	pdxP	STAU002.D.00124.C001
yggS	yggS	STAU002.D.00124.C001
serC_pdxF	serC	STAU002.D.00124.C001
pdxS	pdxS	STAU002.D.00125.C001
pdxT	pdxT	STAU002.D.00125.C001
pdxK_basu	pdxK	STAU002.D.00125.C001
pdxP	pdxP	STAU002.D.00125.C001
yggS	yggS	STAU002.D.00125.C001
serC_pdxF	serC	STAU002.D.00125.C001
pdxS	pdxS	STAU002.D.00126.C001
pdxT	pdxT	STAU002.D.00126.C001
pdxK_basu	pdxK	STAU002.D.00126.C001
pdxP	pdxP	STAU002.D.00126.C001
yggS	yggS	STAU002.D.00126.C001
serC_pdxF	serC	STAU002.D.00126.C001
pdxS	pdxS	STAU002.D.00127.C001
pdxT	pdxT	STAU002.D.00127.C001
pdxK_basu	pdxK	STAU002.D.00127.C001
pdxP	pdxP	STAU002.D.00127.C001
yggS	yggS	STAU002.D.00127.C001
serC_pdxF	serC	STAU002.D.00127.C001
pdxS	pdxS	STAU002.D.00128.C001
pdxT	pdxT	STAU002.D.00128.C001
pdxK_basu	pdxK	STAU002.D.00128.C001
pdxP	pdxP	STAU002.D.00128.C001
yggS	yggS	STAU002.D.00128.C001
serC_pdxF	serC	STAU002.D.00128.C001
pdxS	pdxS	STAU002.D.00129.C001
pdxT	pdxT	STAU002.D.00129.C001
pdxK_basu	pdxK	STAU002.D.00129.C001
pdxP	pdxP	STAU002.D.00129.C001
yggS	yggS	STAU002.D.00129.C001
serC_pdxF	serC	STAU002.D.00129.C001
pdxS	pdxS	STAU002.D.00130.C001
pdxT	pdxT	STAU002.D.00130.C001
pdxK_basu	pdxK	STAU002.D.00130.C001
pdxP	pdxP	STAU002.D.00130.C001
yggS	yggS	STAU002.D.00130.C001
serC_pdxF	serC	STAU002.D.00130.C001
pdxS	pdxS	STAU002.D.00131.C001
pdxT	pdxT	STAU002.D.00131.C001
pdxK_basu	pdxK	STAU002.D.00131.C001
pdxP	pdxP	STAU002.D.00131.C001
yggS	yggS	STAU002.D.00131.C001
serC_pdxF	serC	STAU002.D.00131.C001
pdxS	pdxS	STAU002.D.00132.C001
pdxT	pdxT	STAU002.D.00132.C001
pdxK_basu	pdxK	STAU002.D.00132.C001
pdxP	pdxP	STAU002.D.00132.C001
yggS	yggS	STAU002.D.00132.C001
serC_pdxF	serC	STAU002.D.00132.C001
pdxS	pdxS	STAU002.D.00133.C001
pdxT	pdxT	STAU002.D.00133.C001
pdxK_basu	pdxK	STAU002.D.00133.C001
pdxP	pdxP	STAU002.D.00133.C001
yggS	yggS	STAU002.D.00133.C001
pdxS	pdxS	STAU002.D.00134.C001
pdxT	pdxT	STAU002.D.00134.C001
pdxP	pdxP	STAU002.D.00134.C001
yggS	yggS	STAU002.D.00134.C001
serC_pdxF	serC	STAU002.D.00134.C001
serC_pdxF	serC	STAU002.D.00135.C001
yggS	yggS	STAU002.D.00135.C001
pdxP	pdxP	STAU002.D.00135.C001
pdxK_basu	pdxK	STAU002.D.00135.C001
pdxT	pdxT	STAU002.D.00135.C001
pdxS	pdxS	STAU002.D.00135.C001
pdxS	pdxS	STAU002.D.00136.C001
pdxT	pdxT	STAU002.D.00136.C001
pdxK_basu	pdxK	STAU002.D.00136.C001
pdxP	pdxP	STAU002.D.00136.C001
yggS	yggS	STAU002.D.00136.C001
serC_pdxF	serC	STAU002.D.00136.C001
serC_pdxF	serC	STAU002.D.00137.C001
yggS	yggS	STAU002.D.00137.C001
pdxP	pdxP	STAU002.D.00137.C001
pdxK_basu	pdxK	STAU002.D.00137.C001
pdxT	pdxT	STAU002.D.00137.C001
pdxS	pdxS	STAU002.D.00137.C001
yggS	yggS	STAU002.D.00138.C001
pdxP	pdxP	STAU002.D.00138.C001
pdxK_basu	pdxK	STAU002.D.00138.C001
pdxT	pdxT	STAU002.D.00138.C001
pdxS	pdxS	STAU002.D.00138.C001
serC_pdxF	serC	STAU002.D.00138.C001
yggS	yggS	STAU002.D.00139.C001
pdxP	pdxP	STAU002.D.00139.C001
pdxK_basu	pdxK	STAU002.D.00139.C001
pdxT	pdxT	STAU002.D.00139.C001
pdxS	pdxS	STAU002.D.00139.C001
serC_pdxF	serC	STAU002.D.00139.C001
yggS	yggS	STAU002.D.00140.C001
pdxP	pdxP	STAU002.D.00140.C001
pdxK_basu	pdxK	STAU002.D.00140.C001
pdxT	pdxT	STAU002.D.00140.C001
pdxS	pdxS	STAU002.D.00140.C001
serC_pdxF	serC	STAU002.D.00140.C001
serC_pdxF	serC	STAU002.D.00141.C001
yggS	yggS	STAU002.D.00141.C001
pdxP	pdxP	STAU002.D.00141.C001
pdxK_basu	pdxK	STAU002.D.00141.C001
pdxT	pdxT	STAU002.D.00141.C001
pdxS	pdxS	STAU002.D.00141.C001
serC_pdxF	serC	STAU002.D.00142.C001
yggS	yggS	STAU002.D.00142.C001
pdxP	pdxP	STAU002.D.00142.C001
pdxK_basu	pdxK	STAU002.D.00142.C001
pdxT	pdxT	STAU002.D.00142.C001
pdxS	pdxS	STAU002.D.00142.C001
pdxS	pdxS	STAU002.D.00143.C001
pdxT	pdxT	STAU002.D.00143.C001
pdxK_basu	pdxK	STAU002.D.00143.C001
pdxP	pdxP	STAU002.D.00143.C001
yggS	yggS	STAU002.D.00143.C001
serC_pdxF	serC	STAU002.D.00143.C001
yggS	yggS	STAU002.D.00144.C001
pdxP	pdxP	STAU002.D.00144.C001
pdxK_basu	pdxK	STAU002.D.00144.C001
pdxT	pdxT	STAU002.D.00144.C001
pdxS	pdxS	STAU002.D.00144.C001
serC_pdxF	serC	STAU002.D.00144.C001
pdxS	pdxS	STAU002.D.00145.C001
pdxT	pdxT	STAU002.D.00145.C001
pdxK_basu	pdxK	STAU002.D.00145.C001
pdxP	pdxP	STAU002.D.00145.C001
yggS	yggS	STAU002.D.00145.C001
serC_pdxF	serC	STAU002.D.00145.C001
pdxS	pdxS	STAU002.D.00146.C001
pdxT	pdxT	STAU002.D.00146.C001
pdxK_basu	pdxK	STAU002.D.00146.C001
pdxP	pdxP	STAU002.D.00146.C001
yggS	yggS	STAU002.D.00146.C001
serC_pdxF	serC	STAU002.D.00146.C001
pdxS	pdxS	STAU002.D.00147.C001
pdxT	pdxT	STAU002.D.00147.C001
pdxK_basu	pdxK	STAU002.D.00147.C001
pdxP	pdxP	STAU002.D.00147.C001
yggS	yggS	STAU002.D.00147.C001
serC_pdxF	serC	STAU002.D.00147.C001
pdxS	pdxS	STAU002.D.00148.C001
pdxT	pdxT	STAU002.D.00148.C001
pdxK_basu	pdxK	STAU002.D.00148.C001
pdxP	pdxP	STAU002.D.00148.C001
yggS	yggS	STAU002.D.00148.C001
serC_pdxF	serC	STAU002.D.00148.C001
pdxS	pdxS	STAU002.D.00149.C001
pdxT	pdxT	STAU002.D.00149.C001
pdxK_basu	pdxK	STAU002.D.00149.C001
pdxP	pdxP	STAU002.D.00149.C001
yggS	yggS	STAU002.D.00149.C001
serC_pdxF	serC	STAU002.D.00149.C001
pdxS	pdxS	STAU002.D.00150.C001
pdxT	pdxT	STAU002.D.00150.C001
pdxK_basu	pdxK	STAU002.D.00150.C001
pdxP	pdxP	STAU002.D.00150.C001
yggS	yggS	STAU002.D.00150.C001
serC_pdxF	serC	STAU002.D.00150.C001
pdxS	pdxS	STAU002.D.00151.C001
pdxT	pdxT	STAU002.D.00151.C001
pdxK_basu	pdxK	STAU002.D.00151.C001
pdxP	pdxP	STAU002.D.00151.C001
yggS	yggS	STAU002.D.00151.C001
serC_pdxF	serC	STAU002.D.00151.C001
pdxS	pdxS	STAU002.D.00152.C001
pdxT	pdxT	STAU002.D.00152.C001
pdxK_basu	pdxK	STAU002.D.00152.C001
pdxP	pdxP	STAU002.D.00152.C001
yggS	yggS	STAU002.D.00152.C001
serC_pdxF	serC	STAU002.D.00152.C001
serC_pdxF	serC	STAU002.D.00153.C001
yggS	yggS	STAU002.D.00153.C001
pdxP	pdxP	STAU002.D.00153.C001
pdxK_basu	pdxK	STAU002.D.00153.C001
pdxT	pdxT	STAU002.D.00153.C001
pdxS	pdxS	STAU002.D.00153.C001
pdxS	pdxS	STAU002.D.00154.C001
pdxT	pdxT	STAU002.D.00154.C001
pdxK_basu	pdxK	STAU002.D.00154.C001
pdxP	pdxP	STAU002.D.00154.C001
yggS	yggS	STAU002.D.00154.C001
serC_pdxF	serC	STAU002.D.00154.C001
pdxS	pdxS	STAU002.D.00155.C001
pdxT	pdxT	STAU002.D.00155.C001
pdxK_basu	pdxK	STAU002.D.00155.C001
pdxP	pdxP	STAU002.D.00155.C001
yggS	yggS	STAU002.D.00155.C001
serC_pdxF	serC	STAU002.D.00155.C001
pdxS	pdxS	STAU002.D.00156.C001
pdxT	pdxT	STAU002.D.00156.C001
pdxK_basu	pdxK	STAU002.D.00156.C001
pdxP	pdxP	STAU002.D.00156.C001
yggS	yggS	STAU002.D.00156.C001
serC_pdxF	serC	STAU002.D.00156.C001
pdxS	pdxS	STAU002.D.00157.C001
pdxT	pdxT	STAU002.D.00157.C001
pdxK_basu	pdxK	STAU002.D.00157.C001
pdxP	pdxP	STAU002.D.00157.C001
yggS	yggS	STAU002.D.00157.C001
serC_pdxF	serC	STAU002.D.00157.C001
pdxS	pdxS	STAU002.D.00158.C001
pdxT	pdxT	STAU002.D.00158.C001
pdxK_basu	pdxK	STAU002.D.00158.C001
pdxP	pdxP	STAU002.D.00158.C001
yggS	yggS	STAU002.D.00158.C001
serC_pdxF	serC	STAU002.D.00158.C001
pdxS	pdxS	STAU002.D.00159.C001
pdxT	pdxT	STAU002.D.00159.C001
pdxK_basu	pdxK	STAU002.D.00159.C001
pdxP	pdxP	STAU002.D.00159.C001
yggS	yggS	STAU002.D.00159.C001
serC_pdxF	serC	STAU002.D.00159.C001
pdxS	pdxS	STAU002.D.00160.C001
pdxT	pdxT	STAU002.D.00160.C001
pdxK_basu	pdxK	STAU002.D.00160.C001
pdxP	pdxP	STAU002.D.00160.C001
yggS	yggS	STAU002.D.00160.C001
serC_pdxF	serC	STAU002.D.00160.C001
pdxS	pdxS	STAU002.D.00161.C001
pdxT	pdxT	STAU002.D.00161.C001
pdxK_basu	pdxK	STAU002.D.00161.C001
pdxP	pdxP	STAU002.D.00161.C001
yggS	yggS	STAU002.D.00161.C001
serC_pdxF	serC	STAU002.D.00161.C001
pdxS	pdxS	STAU002.D.00162.C001
pdxT	pdxT	STAU002.D.00162.C001
pdxK_basu	pdxK	STAU002.D.00162.C001
pdxP	pdxP	STAU002.D.00162.C001
yggS	yggS	STAU002.D.00162.C001
serC_pdxF	serC	STAU002.D.00162.C001
pdxS	pdxS	STAU002.D.00163.C001
pdxT	pdxT	STAU002.D.00163.C001
pdxK_basu	pdxK	STAU002.D.00163.C001
pdxP	pdxP	STAU002.D.00163.C001
yggS	yggS	STAU002.D.00163.C001
serC_pdxF	serC	STAU002.D.00163.C001
pdxS	pdxS	STAU002.D.00164.C001
pdxT	pdxT	STAU002.D.00164.C001
pdxK_basu	pdxK	STAU002.D.00164.C001
pdxP	pdxP	STAU002.D.00164.C001
yggS	yggS	STAU002.D.00164.C001
serC_pdxF	serC	STAU002.D.00164.C001
pdxS	pdxS	STAU002.D.00165.C001
pdxT	pdxT	STAU002.D.00165.C001
pdxK_basu	pdxK	STAU002.D.00165.C001
pdxP	pdxP	STAU002.D.00165.C001
yggS	yggS	STAU002.D.00165.C001
serC_pdxF	serC	STAU002.D.00165.C001
pdxS	pdxS	STAU002.D.00166.C001
pdxT	pdxT	STAU002.D.00166.C001
pdxK_basu	pdxK	STAU002.D.00166.C001
pdxP	pdxP	STAU002.D.00166.C001
yggS	yggS	STAU002.D.00166.C001
serC_pdxF	serC	STAU002.D.00166.C001
pdxS	pdxS	STAU002.D.00167.C001
pdxT	pdxT	STAU002.D.00167.C001
pdxK_basu	pdxK	STAU002.D.00167.C001
pdxP	pdxP	STAU002.D.00167.C001
yggS	yggS	STAU002.D.00167.C001
serC_pdxF	serC	STAU002.D.00167.C001
pdxS	pdxS	STAU002.D.00168.C001
pdxT	pdxT	STAU002.D.00168.C001
pdxK_basu	pdxK	STAU002.D.00168.C001
pdxP	pdxP	STAU002.D.00168.C001
yggS	yggS	STAU002.D.00168.C001
serC_pdxF	serC	STAU002.D.00168.C001
pdxS	pdxS	STAU002.D.00169.C001
pdxT	pdxT	STAU002.D.00169.C001
pdxK_basu	pdxK	STAU002.D.00169.C001
pdxP	pdxP	STAU002.D.00169.C001
yggS	yggS	STAU002.D.00169.C001
serC_pdxF	serC	STAU002.D.00169.C001
pdxS	pdxS	STAU002.D.00170.C001
pdxT	pdxT	STAU002.D.00170.C001
pdxK_basu	pdxK	STAU002.D.00170.C001
pdxP	pdxP	STAU002.D.00170.C001
yggS	yggS	STAU002.D.00170.C001
serC_pdxF	serC	STAU002.D.00170.C001
pdxS	pdxS	STAU002.D.00171.C001
pdxT	pdxT	STAU002.D.00171.C001
pdxK_basu	pdxK	STAU002.D.00171.C001
pdxP	pdxP	STAU002.D.00171.C001
yggS	yggS	STAU002.D.00171.C001
serC_pdxF	serC	STAU002.D.00171.C001
pdxS	pdxS	STAU002.D.00172.C001
pdxT	pdxT	STAU002.D.00172.C001
pdxK_basu	pdxK	STAU002.D.00172.C001
pdxP	pdxP	STAU002.D.00172.C001
yggS	yggS	STAU002.D.00172.C001
serC_pdxF	serC	STAU002.D.00172.C001
pdxS	pdxS	STAU002.D.00173.C001
pdxT	pdxT	STAU002.D.00173.C001
pdxK_basu	pdxK	STAU002.D.00173.C001
pdxP	pdxP	STAU002.D.00173.C001
yggS	yggS	STAU002.D.00173.C001
serC_pdxF	serC	STAU002.D.00173.C001
pdxS	pdxS	STAU002.D.00174.C001
pdxT	pdxT	STAU002.D.00174.C001
pdxK_basu	pdxK	STAU002.D.00174.C001
pdxP	pdxP	STAU002.D.00174.C001
yggS	yggS	STAU002.D.00174.C001
serC_pdxF	serC	STAU002.D.00174.C001
pdxS	pdxS	STAU002.D.00175.C001
pdxT	pdxT	STAU002.D.00175.C001
pdxK_basu	pdxK	STAU002.D.00175.C001
pdxP	pdxP	STAU002.D.00175.C001
yggS	yggS	STAU002.D.00175.C001
serC_pdxF	serC	STAU002.D.00175.C001
pdxS	pdxS	STAU002.D.00176.C001
pdxT	pdxT	STAU002.D.00176.C001
pdxK_basu	pdxK	STAU002.D.00176.C001
pdxP	pdxP	STAU002.D.00176.C001
yggS	yggS	STAU002.D.00176.C001
serC_pdxF	serC	STAU002.D.00176.C001
pdxS	pdxS	STAU002.D.00177.C001
pdxT	pdxT	STAU002.D.00177.C001
pdxK_basu	pdxK	STAU002.D.00177.C001
pdxP	pdxP	STAU002.D.00177.C001
yggS	yggS	STAU002.D.00177.C001
serC_pdxF	serC	STAU002.D.00177.C001
pdxS	pdxS	STAU002.D.00178.C001
pdxT	pdxT	STAU002.D.00178.C001
pdxK_basu	pdxK	STAU002.D.00178.C001
pdxP	pdxP	STAU002.D.00178.C001
yggS	yggS	STAU002.D.00178.C001
serC_pdxF	serC	STAU002.D.00178.C001
pdxS	pdxS	STAU002.D.00179.C001
pdxT	pdxT	STAU002.D.00179.C001
pdxK_basu	pdxK	STAU002.D.00179.C001
pdxP	pdxP	STAU002.D.00179.C001
yggS	yggS	STAU002.D.00179.C001
serC_pdxF	serC	STAU002.D.00179.C001
pdxS	pdxS	STAU002.D.00180.C001
pdxT	pdxT	STAU002.D.00180.C001
pdxK_basu	pdxK	STAU002.D.00180.C001
serC_pdxF	serC	STAU002.D.00180.C001
yggS	yggS	STAU002.D.00180.C001
pdxP	pdxP	STAU002.D.00180.C001
pdxS	pdxS	STAU002.D.00181.C001
pdxT	pdxT	STAU002.D.00181.C001
pdxK_basu	pdxK	STAU002.D.00181.C001
pdxP	pdxP	STAU002.D.00181.C001
yggS	yggS	STAU002.D.00181.C001
serC_pdxF	serC	STAU002.D.00181.C001
pdxS	pdxS	STAU002.D.00182.C001
pdxT	pdxT	STAU002.D.00182.C001
pdxK_basu	pdxK	STAU002.D.00182.C001
pdxP	pdxP	STAU002.D.00182.C001
yggS	yggS	STAU002.D.00182.C001
serC_pdxF	serC	STAU002.D.00182.C001
pdxS	pdxS	STAU002.D.00183.C001
pdxT	pdxT	STAU002.D.00183.C001
pdxK_basu	pdxK	STAU002.D.00183.C001
pdxP	pdxP	STAU002.D.00183.C001
yggS	yggS	STAU002.D.00183.C001
serC_pdxF	serC	STAU002.D.00183.C001
pdxS	pdxS	STAU002.D.00184.C001
pdxT	pdxT	STAU002.D.00184.C001
pdxK_basu	pdxK	STAU002.D.00184.C001
pdxP	pdxP	STAU002.D.00184.C001
yggS	yggS	STAU002.D.00184.C001
serC_pdxF	serC	STAU002.D.00184.C001
pdxS	pdxS	STAU002.D.00185.C001
pdxT	pdxT	STAU002.D.00185.C001
pdxK_basu	pdxK	STAU002.D.00185.C001
pdxP	pdxP	STAU002.D.00185.C001
yggS	yggS	STAU002.D.00185.C001
serC_pdxF	serC	STAU002.D.00185.C001
pdxS	pdxS	STAU002.D.00186.C001
pdxT	pdxT	STAU002.D.00186.C001
pdxK_basu	pdxK	STAU002.D.00186.C001
pdxP	pdxP	STAU002.D.00186.C001
yggS	yggS	STAU002.D.00186.C001
serC_pdxF	serC	STAU002.D.00186.C001
pdxS	pdxS	STAU002.D.00187.C001
pdxT	pdxT	STAU002.D.00187.C001
pdxK_basu	pdxK	STAU002.D.00187.C001
pdxP	pdxP	STAU002.D.00187.C001
yggS	yggS	STAU002.D.00187.C001
serC_pdxF	serC	STAU002.D.00187.C001
pdxS	pdxS	STAU002.D.00188.C001
pdxT	pdxT	STAU002.D.00188.C001
pdxK_basu	pdxK	STAU002.D.00188.C001
pdxP	pdxP	STAU002.D.00188.C001
yggS	yggS	STAU002.D.00188.C001
serC_pdxF	serC	STAU002.D.00188.C001
pdxS	pdxS	STAU002.D.00189.C001
pdxT	pdxT	STAU002.D.00189.C001
pdxK_basu	pdxK	STAU002.D.00189.C001
pdxP	pdxP	STAU002.D.00189.C001
serC_pdxF	serC	STAU002.D.00189.C001
yggS	yggS	STAU002.D.00189.C001
pdxS	pdxS	STAU002.D.00190.C001
pdxT	pdxT	STAU002.D.00190.C001
pdxK_basu	pdxK	STAU002.D.00190.C001
pdxP	pdxP	STAU002.D.00190.C001
yggS	yggS	STAU002.D.00190.C001
pdxS	pdxS	STAU002.D.00191.C001
pdxT	pdxT	STAU002.D.00191.C001
pdxK_basu	pdxK	STAU002.D.00191.C001
pdxP	pdxP	STAU002.D.00191.C001
yggS	yggS	STAU002.D.00191.C001
serC_pdxF	serC	STAU002.D.00191.C001
pdxS	pdxS	STAU002.D.00192.C001
pdxT	pdxT	STAU002.D.00192.C001
pdxK_basu	pdxK	STAU002.D.00192.C001
pdxP	pdxP	STAU002.D.00192.C001
yggS	yggS	STAU002.D.00192.C001
serC_pdxF	serC	STAU002.D.00192.C001
pdxS	pdxS	STAU002.D.00193.C001
pdxT	pdxT	STAU002.D.00193.C001
pdxK_basu	pdxK	STAU002.D.00193.C001
pdxP	pdxP	STAU002.D.00193.C001
yggS	yggS	STAU002.D.00193.C001
serC_pdxF	serC	STAU002.D.00193.C001
pdxS	pdxS	STAU002.D.00194.C001
pdxT	pdxT	STAU002.D.00194.C001
pdxK_basu	pdxK	STAU002.D.00194.C001
pdxP	pdxP	STAU002.D.00194.C001
yggS	yggS	STAU002.D.00194.C001
serC_pdxF	serC	STAU002.D.00194.C001
pdxS	pdxS	STAU002.D.00195.C001
pdxT	pdxT	STAU002.D.00195.C001
pdxK_basu	pdxK	STAU002.D.00195.C001
pdxP	pdxP	STAU002.D.00195.C001
yggS	yggS	STAU002.D.00195.C001
serC_pdxF	serC	STAU002.D.00195.C001
pdxS	pdxS	STAU002.D.00196.C001
pdxT	pdxT	STAU002.D.00196.C001
pdxK_basu	pdxK	STAU002.D.00196.C001
pdxP	pdxP	STAU002.D.00196.C001
yggS	yggS	STAU002.D.00196.C001
serC_pdxF	serC	STAU002.D.00196.C001
pdxS	pdxS	STAU002.D.00197.C001
pdxT	pdxT	STAU002.D.00197.C001
pdxK_basu	pdxK	STAU002.D.00197.C001
pdxP	pdxP	STAU002.D.00197.C001
yggS	yggS	STAU002.D.00197.C001
serC_pdxF	serC	STAU002.D.00197.C001
pdxS	pdxS	STAU002.D.00198.C001
pdxT	pdxT	STAU002.D.00198.C001
pdxK_basu	pdxK	STAU002.D.00198.C001
pdxP	pdxP	STAU002.D.00198.C001
yggS	yggS	STAU002.D.00198.C001
serC_pdxF	serC	STAU002.D.00198.C001
pdxS	pdxS	STAU002.D.00199.C001
pdxT	pdxT	STAU002.D.00199.C001
pdxK_basu	pdxK	STAU002.D.00199.C001
pdxP	pdxP	STAU002.D.00199.C001
yggS	yggS	STAU002.D.00199.C001
serC_pdxF	serC	STAU002.D.00199.C001
pdxS	pdxS	STAU002.D.00200.C001
pdxT	pdxT	STAU002.D.00200.C001
